material,unit_qty,total_qty,order#,ip,mtrl_total_qty,cumsumqty,prop,cumsum_prop,orderlimit,unit_qty2,order#2,total_qty2,Var_qty
HWG60,24.0,48.0,2.0,6.0,3829.0,3793.0,0.012535910159310526,0.9905980673805171,48,24.0,2.0,48.0,0.0
HWG60,36.0,36.0,1.0,6.0,3829.0,3829.0,0.009401932619482894,1.0,48,36.0,1.0,36.0,0.0
HWG60,1.0,1.0,1.0,6.0,3829.0,1.0,0.00026116479498563595,0.00026116479498563595,54,1.0,1.0,1.0,0.0
HWG60,6.0,3066.0,511.0,6.0,3829.0,3067.0,0.8007312614259597,0.8009924262209455,54,6.0,511.0,3066.0,0.0
HWG60,12.0,588.0,49.0,6.0,3829.0,3655.0,0.15356489945155394,0.9545573256724994,54,12.0,49.0,588.0,0.0
HWG60,18.0,90.0,5.0,6.0,3829.0,3745.0,0.023504831548707233,0.9780621572212066,54,18.0,5.0,90.0,0.0
HWG60,24.0,48.0,2.0,6.0,3829.0,3793.0,0.012535910159310526,0.9905980673805171,54,24.0,2.0,48.0,0.0
HWG60,36.0,36.0,1.0,6.0,3829.0,3829.0,0.009401932619482894,1.0,54,36.0,1.0,36.0,0.0
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,12,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,12,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,12,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,12,12.0,62.4494397918711,749.3932775024532,402.6067224975468
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,12,12.0,7.385606273598312,88.62727528317974,91.37272471682026
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,12,12.0,1.6989700043360187,20.387640052032225,39.612359947967775
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,24,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,24,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,24,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,24,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,24,24.0,5.880456295278407,141.13095108668176,38.86904891331824
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,24,24.0,1.3979400086720377,33.55056020812891,26.449439791871093
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,36,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,36,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,36,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,36,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,36,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,36,36.0,1.2218487496163564,43.98655498618883,16.01344501381117
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,48,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,48,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,48,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,48,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,48,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,48,48.0,1.0969100130080565,52.651680624386714,7.348319375613286
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,60,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,60,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,60,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,60,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,60,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,60,60.0,1.0,60.0,0.0
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,72,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,72,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,72,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,72,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,72,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,72,60.0,1.0,60.0,0.0
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,84,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,84,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,84,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,84,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,84,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,84,60.0,1.0,60.0,0.0
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,96,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,96,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,96,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,96,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,96,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,96,60.0,1.0,60.0,0.0
HWN02,1.0,2.0,2.0,12.0,11464.0,2.0,0.00017445917655268666,0.00017445917655268666,108,1.0,2.0,2.0,0.0
HWN02,2.0,2.0,1.0,12.0,11464.0,4.0,0.00017445917655268666,0.0003489183531053733,108,2.0,1.0,2.0,0.0
HWN02,12.0,10068.0,839.0,12.0,11464.0,10072.0,0.8782274947662247,0.8785764131193301,108,12.0,839.0,10068.0,0.0
HWN02,24.0,1152.0,48.0,12.0,11464.0,11224.0,0.10048848569434753,0.9790648988136776,108,24.0,48.0,1152.0,0.0
HWN02,36.0,180.0,5.0,12.0,11464.0,11404.0,0.0157013258897418,0.9947662247034194,108,36.0,5.0,180.0,0.0
HWN02,60.0,60.0,1.0,12.0,11464.0,11464.0,0.0052337752965806,1.0,108,60.0,1.0,60.0,0.0
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,12,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,12,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,12,12.0,62.4494397918711,749.3932775024532,402.6067224975468
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,12,12.0,2.9542425094393248,35.450910113271895,36.549089886728105
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,12,12.0,1.7781512503836436,21.337815004603723,50.662184995396274
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,24,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,24,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,24,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,24,24.0,2.3521825181113627,56.452380434672705,15.547619565327295
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,24,24.0,1.4771212547196624,35.450910113271895,36.549089886728105
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,36,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,36,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,36,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,36,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,36,36.0,1.3010299956639813,46.837079843903325,25.162920156096675
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,48,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,48,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,48,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,48,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,48,48.0,1.1760912590556813,56.452380434672705,15.547619565327295
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,60,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,60,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,60,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,60,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,60,60.0,1.0791812460476249,64.75087476285749,7.249125237142508
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,72,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,72,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,72,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,72,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,72,72.0,1.0,72.0,0.0
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,84,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,84,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,84,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,84,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,84,72.0,1.0,72.0,0.0
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,96,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,96,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,96,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,96,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,96,72.0,1.0,72.0,0.0
HWN03,1.0,2.0,2.0,12.0,9494.0,2.0,0.0002106593638087213,0.0002106593638087213,108,1.0,2.0,2.0,0.0
HWN03,12.0,8196.0,683.0,12.0,9494.0,8198.0,0.8632820728881399,0.8634927322519486,108,12.0,683.0,8196.0,0.0
HWN03,24.0,1152.0,48.0,12.0,9494.0,9350.0,0.12133979355382346,0.9848325258057721,108,24.0,48.0,1152.0,0.0
HWN03,36.0,72.0,2.0,12.0,9494.0,9422.0,0.007583737097113966,0.992416262902886,108,36.0,2.0,72.0,0.0
HWN03,72.0,72.0,1.0,12.0,9494.0,9494.0,0.007583737097113966,1.0,108,72.0,1.0,72.0,0.0
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,6,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,6,6.0,1.2218487496163564,7.331092497698139,2.6689075023018614
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,6,6.0,36.428839878591475,218.57303927154885,117.42696072845115
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,6,6.0,4.806179973983887,28.837079843903318,43.16292015609668
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,6,6.0,1.6989700043360187,10.193820026016112,19.806179973983888
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,6,6.0,3.806179973983887,22.83707984390332,73.16292015609667
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,12,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,12,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,12,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,12,12.0,3.9030899869919438,46.837079843903325,25.162920156096675
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,12,12.0,1.3979400086720377,16.775280104064453,13.224719895935547
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,12,12.0,3.2041199826559246,38.44943979187109,57.55056020812891
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,18,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,18,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,18,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,18,18.0,3.3748162098248997,60.746691776848195,11.253308223151805
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,18,18.0,1.2218487496163564,21.993277493094414,8.006722506905586
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,18,18.0,2.8519374645445623,51.33487436180212,44.66512563819788
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,24,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,24,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,24,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,24,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,24,24.0,1.0969100130080565,26.325840312193357,3.674159687806643
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,24,24.0,2.6020599913279625,62.4494397918711,33.5505602081289
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,30,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,30,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,30,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,30,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,30,30.0,1.0,30.0,0.0
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,30,30.0,2.4082399653118496,72.24719895935549,23.752801040644513
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,36,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,36,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,36,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,36,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,36,30.0,1.0,30.0,0.0
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,36,36.0,2.2498774732166,80.9955890357976,15.004410964202407
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,42,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,42,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,42,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,42,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,42,30.0,1.0,30.0,0.0
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,42,42.0,2.1159838939553737,88.8713235461257,7.128676453874306
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,48,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,48,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,48,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,48,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,48,30.0,1.0,30.0,0.0
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,48,48.0,2.0,96.0,0.0
HZ03,6.0,2640.0,440.0,6.0,3184.0,2640.0,0.8291457286432161,0.8291457286432161,54,6.0,440.0,2640.0,0.0
HZ03,10.0,10.0,1.0,6.0,3184.0,2650.0,0.00314070351758794,0.832286432160804,54,10.0,1.0,10.0,0.0
HZ03,12.0,336.0,28.0,6.0,3184.0,2986.0,0.10552763819095477,0.9378140703517588,54,12.0,28.0,336.0,0.0
HZ03,24.0,72.0,3.0,6.0,3184.0,3058.0,0.022613065326633167,0.960427135678392,54,24.0,3.0,72.0,0.0
HZ03,30.0,30.0,1.0,6.0,3184.0,3088.0,0.009422110552763818,0.9698492462311558,54,30.0,1.0,30.0,0.0
HZ03,48.0,96.0,2.0,6.0,3184.0,3184.0,0.03015075376884422,1.0,54,48.0,2.0,96.0,0.0
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,6,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,6,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,6,6.0,20.8164799306237,124.8988795837422,67.1011204162578
HZ13,24.0,24.0,1.0,6.0,2768.0,2546.0,0.008670520231213872,0.9197976878612717,6,6.0,1.6020599913279623,9.612359947967773,14.387640052032227
HZ13,30.0,30.0,1.0,6.0,2768.0,2576.0,0.01083815028901734,0.930635838150289,6,6.0,1.6989700043360187,10.193820026016112,19.806179973983888
HZ13,48.0,48.0,1.0,6.0,2768.0,2624.0,0.017341040462427744,0.9479768786127167,6,6.0,1.9030899869919435,11.41853992195166,36.58146007804834
HZ13,144.0,144.0,1.0,6.0,2768.0,2768.0,0.05202312138728324,1.0,6,6.0,2.380211241711606,14.281267450269635,129.71873254973036
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,12,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,12,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,12,12.0,16.0,192.0,0.0
HZ13,24.0,24.0,1.0,6.0,2768.0,2546.0,0.008670520231213872,0.9197976878612717,12,12.0,1.3010299956639813,15.612359947967775,8.387640052032225
HZ13,30.0,30.0,1.0,6.0,2768.0,2576.0,0.01083815028901734,0.930635838150289,12,12.0,1.3979400086720377,16.775280104064453,13.224719895935547
HZ13,48.0,48.0,1.0,6.0,2768.0,2624.0,0.017341040462427744,0.9479768786127167,12,12.0,1.6020599913279623,19.224719895935547,28.775280104064453
HZ13,144.0,144.0,1.0,6.0,2768.0,2768.0,0.05202312138728324,1.0,12,12.0,2.0791812460476247,24.950174952571494,119.0498250474285
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,18,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,18,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,18,12.0,16.0,192.0,0.0
HZ13,24.0,24.0,1.0,6.0,2768.0,2546.0,0.008670520231213872,0.9197976878612717,18,18.0,1.1249387366083,20.2488972589494,3.7511027410506017
HZ13,30.0,30.0,1.0,6.0,2768.0,2576.0,0.01083815028901734,0.930635838150289,18,18.0,1.2218487496163564,21.993277493094414,8.006722506905586
HZ13,48.0,48.0,1.0,6.0,2768.0,2624.0,0.017341040462427744,0.9479768786127167,18,18.0,1.4259687322722812,25.66743718090106,22.33256281909894
HZ13,144.0,144.0,1.0,6.0,2768.0,2768.0,0.05202312138728324,1.0,18,18.0,1.9030899869919435,34.25561976585498,109.74438023414501
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,24,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,24,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,24,12.0,16.0,192.0,0.0
HZ13,24.0,24.0,1.0,6.0,2768.0,2546.0,0.008670520231213872,0.9197976878612717,24,24.0,1.0,24.0,0.0
HZ13,30.0,30.0,1.0,6.0,2768.0,2576.0,0.01083815028901734,0.930635838150289,24,24.0,1.0969100130080565,26.325840312193357,3.674159687806643
HZ13,48.0,48.0,1.0,6.0,2768.0,2624.0,0.017341040462427744,0.9479768786127167,24,24.0,1.3010299956639813,31.22471989593555,16.77528010406445
HZ13,144.0,144.0,1.0,6.0,2768.0,2768.0,0.05202312138728324,1.0,24,24.0,1.7781512503836436,42.675630009207445,101.32436999079255
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,30,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,30,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,30,12.0,16.0,192.0,0.0
HZ13,24.0,24.0,1.0,6.0,2768.0,2546.0,0.008670520231213872,0.9197976878612717,30,24.0,1.0,24.0,0.0
HZ13,30.0,30.0,1.0,6.0,2768.0,2576.0,0.01083815028901734,0.930635838150289,30,30.0,1.0,30.0,0.0
HZ13,48.0,48.0,1.0,6.0,2768.0,2624.0,0.017341040462427744,0.9479768786127167,30,30.0,1.2041199826559248,36.12359947967774,11.876400520322257
HZ13,144.0,144.0,1.0,6.0,2768.0,2768.0,0.05202312138728324,1.0,30,30.0,1.6812412373755872,50.437237121267614,93.56276287873239
HZ13,2.0,2.0,1.0,6.0,2768.0,2.0,0.000722543352601156,0.000722543352601156,36,2.0,1.0,2.0,0.0
HZ13,6.0,2328.0,388.0,6.0,2768.0,2330.0,0.8410404624277457,0.8417630057803468,36,6.0,388.0,2328.0,0.0
HZ13,12.0,192.0,16.0,6.0,2768.0,2522.0,0.06936416184971098,0.9111271676300579,36,12.0,16.0,192.0,0.0
